Date,Province,District,Sector,Population,Simple malaria cases,incidence
2024-06-01,Kigali,Gasabo,Rusororo,69047,834,12.07872898170811
2024-07-01,Kigali,Gasabo,Rusororo,69047,778,11.26768722754066
2024-08-01,Kigali,Gasabo,Rusororo,69047,808,11.702173881558938
2024-09-01,Kigali,Gasabo,Rusororo,69047,753,10.905615015858762
2024-10-01,Kigali,Gasabo,Rusororo,69047,1357,19.653279650093417
2024-11-01,Kigali,Gasabo,Rusororo,69047,1619,23.447796428519702
2024-12-01,Kigali,Gasabo,Rusororo,69047,1198,17.350500383796543
2025-01-01,Kigali,Gasabo,Rusororo,69047,1255,18.176025026431272
2025-02-01,Kigali,Gasabo,Rusororo,69047,1426,20.652598954335453
2025-03-01,Kigali,Gasabo,Rusororo,69047,1189,17.220154387591062
2025-04-01,Kigali,Gasabo,Rusororo,69047,2040,29.545092473242864
2025-05-01,Kigali,Gasabo,Rusororo,69047,2784,40.32036149289615
2020-01-01,Northern,Gicumbi,Rutare,26929,152,5.644472501763898
2020-02-01,Northern,Gicumbi,Rutare,26929,89,3.3049871885328086
2020-03-01,Northern,Gicumbi,Rutare,26929,132,4.901778751531806
2020-04-01,Northern,Gicumbi,Rutare,26929,58,2.153811875673066
2020-05-01,Northern,Gicumbi,Rutare,26929,44,1.633926250510602
2020-06-01,Northern,Gicumbi,Rutare,26929,33,1.2254446878829515
2020-07-01,Northern,Gicumbi,Rutare,26929,15,0.5570203126740688
2020-08-01,Northern,Gicumbi,Rutare,26929,20,0.7426937502320918
2020-09-01,Northern,Gicumbi,Rutare,26929,24,0.8912325002785102
2020-10-01,Northern,Gicumbi,Rutare,26929,8,0.29707750009283673
2020-11-01,Northern,Gicumbi,Rutare,26929,16,0.5941550001856735
2020-12-01,Northern,Gicumbi,Rutare,26929,7,0.2599428125812321
2021-01-01,Northern,Gicumbi,Rutare,27379,35,1.2783520216224113
2021-02-01,Northern,Gicumbi,Rutare,27379,39,1.4244493955221154
2021-03-01,Northern,Gicumbi,Rutare,27379,12,0.43829212169911247
2021-04-01,Northern,Gicumbi,Rutare,27379,17,0.6209138390737426
2021-05-01,Northern,Gicumbi,Rutare,27379,29,1.059205960772855
2021-06-01,Northern,Gicumbi,Rutare,27379,25,0.9131085868731509
2021-07-01,Northern,Gicumbi,Rutare,27379,16,0.5843894955988166
2021-08-01,Northern,Gicumbi,Rutare,27379,25,0.9131085868731509
2021-09-01,Northern,Gicumbi,Rutare,27379,23,0.8400598999232989
2021-10-01,Northern,Gicumbi,Rutare,27379,43,1.5705467694218196
2021-11-01,Northern,Gicumbi,Rutare,27379,80,2.921947477994083
2021-12-01,Northern,Gicumbi,Rutare,27379,68,2.4836553562949706
2022-01-01,Northern,Gicumbi,Rutare,27837,169,6.071056507525954
2022-02-01,Northern,Gicumbi,Rutare,27837,107,3.843805007723533
2022-03-01,Northern,Gicumbi,Rutare,27837,123,4.418579588317707
2022-04-01,Northern,Gicumbi,Rutare,27837,166,5.963286273664547
2022-05-01,Northern,Gicumbi,Rutare,27837,180,6.466214031684449
2022-06-01,Northern,Gicumbi,Rutare,27837,216,7.759456838021339
2022-07-01,Northern,Gicumbi,Rutare,27837,123,4.418579588317707
2022-08-01,Northern,Gicumbi,Rutare,27837,127,4.56227323346625
2022-09-01,Northern,Gicumbi,Rutare,27837,132,4.741890289901929
2022-10-01,Northern,Gicumbi,Rutare,27837,197,7.076912023565758
2022-11-01,Northern,Gicumbi,Rutare,27837,223,8.01092071703129
2022-12-01,Northern,Gicumbi,Rutare,27837,225,8.08276753960556
2023-01-01,Northern,Gicumbi,Rutare,28302,177,6.253974984100063
2023-02-01,Northern,Gicumbi,Rutare,28302,216,7.631969472122111
2023-03-01,Northern,Gicumbi,Rutare,28302,230,8.126634160130026
2023-04-01,Northern,Gicumbi,Rutare,28302,215,7.596636280121546
2023-05-01,Northern,Gicumbi,Rutare,28302,169,5.971309448095541
2023-06-01,Northern,Gicumbi,Rutare,28302,137,4.840647304077451
2023-07-01,Northern,Gicumbi,Rutare,28302,60,2.11999152003392
2023-08-01,Northern,Gicumbi,Rutare,28302,83,2.9326549360469225
2023-09-01,Northern,Gicumbi,Rutare,28302,79,2.7913221680446614
2023-10-01,Northern,Gicumbi,Rutare,28302,172,6.077309024097237
2023-11-01,Northern,Gicumbi,Rutare,28302,251,8.868631192141898
2023-12-01,Northern,Gicumbi,Rutare,28302,225,7.949968200127199
2024-01-01,Northern,Gicumbi,Rutare,28776,218,7.575757575757576
2024-02-01,Northern,Gicumbi,Rutare,28776,144,5.004170141784821
2024-03-01,Northern,Gicumbi,Rutare,28776,229,7.958020572699472
2024-04-01,Northern,Gicumbi,Rutare,28776,165,5.73394495412844
2024-05-01,Northern,Gicumbi,Rutare,28776,186,6.46371976647206
2024-06-01,Northern,Gicumbi,Rutare,28776,157,5.455935501807062
2024-07-01,Northern,Gicumbi,Rutare,28776,120,4.170141784820684
2024-08-01,Northern,Gicumbi,Rutare,28776,67,2.3283291631915484
2024-09-01,Northern,Gicumbi,Rutare,28776,80,2.7800945232137892
2024-10-01,Northern,Gicumbi,Rutare,28776,98,3.4056157909368916
2024-11-01,Northern,Gicumbi,Rutare,28776,172,5.977203224909647
2024-12-01,Northern,Gicumbi,Rutare,28776,249,8.653044203502919
2025-01-01,Northern,Gicumbi,Rutare,28776,279,9.69557964970809
2025-02-01,Northern,Gicumbi,Rutare,28776,407,14.143730886850152
2025-03-01,Northern,Gicumbi,Rutare,28776,356,12.371420628301362
2025-04-01,Northern,Gicumbi,Rutare,28776,310,10.772866277453435
2025-05-01,Northern,Gicumbi,Rutare,28776,249,8.653044203502919
2020-01-01,Kigali,Gasabo,Rutunga,21471,1733,80.71352056261935
2020-02-01,Kigali,Gasabo,Rutunga,21471,1092,50.85929858879418
2020-03-01,Kigali,Gasabo,Rutunga,21471,1712,79.73545712821947
2020-04-01,Kigali,Gasabo,Rutunga,21471,1114,51.88393647245122
2020-05-01,Kigali,Gasabo,Rutunga,21471,944,43.96628009873783
2020-06-01,Kigali,Gasabo,Rutunga,21471,975,45.41008802570909
2020-07-01,Kigali,Gasabo,Rutunga,21471,321,14.950398211541149
2020-08-01,Kigali,Gasabo,Rutunga,21471,56,2.608169158399702
2020-09-01,Kigali,Gasabo,Rutunga,21471,392,18.257184108797915
2020-10-01,Kigali,Gasabo,Rutunga,21471,429,19.980438731312002
2020-11-01,Kigali,Gasabo,Rutunga,21471,266,12.388803502398584
2020-12-01,Kigali,Gasabo,Rutunga,21471,313,14.57780261748405
2021-01-01,Kigali,Gasabo,Rutunga,21964,381,17.346567109816064
2021-02-01,Kigali,Gasabo,Rutunga,21964,784,35.69477326534329
2021-03-01,Kigali,Gasabo,Rutunga,21964,720,32.78091422327445
2021-04-01,Kigali,Gasabo,Rutunga,21964,507,23.083227098889093
2021-05-01,Kigali,Gasabo,Rutunga,21964,388,17.665270442542344
2021-06-01,Kigali,Gasabo,Rutunga,21964,305,13.886359497359317
2021-07-01,Kigali,Gasabo,Rutunga,21964,395,17.98397377526862
2021-08-01,Kigali,Gasabo,Rutunga,21964,519,23.629575669277
2021-09-01,Kigali,Gasabo,Rutunga,21964,461,20.988890912402113
2021-10-01,Kigali,Gasabo,Rutunga,21964,523,23.811691859406302
2021-11-01,Kigali,Gasabo,Rutunga,21964,845,38.47204516481515
2021-12-01,Kigali,Gasabo,Rutunga,21964,701,31.91586232016026
2022-01-01,Kigali,Gasabo,Rutunga,22468,873,38.855260815381875
2022-02-01,Kigali,Gasabo,Rutunga,22468,623,27.72832472850276
2022-03-01,Kigali,Gasabo,Rutunga,22468,658,29.286095780665836
2022-04-01,Kigali,Gasabo,Rutunga,22468,1246,55.45664945700552
2022-05-01,Kigali,Gasabo,Rutunga,22468,1157,51.49546021007655
2022-06-01,Kigali,Gasabo,Rutunga,22468,772,34.35997863628271
2022-07-01,Kigali,Gasabo,Rutunga,22468,669,29.77568096848852
2022-08-01,Kigali,Gasabo,Rutunga,22468,629,27.995371194587857
2022-09-01,Kigali,Gasabo,Rutunga,22468,910,40.50204735623999
2022-10-01,Kigali,Gasabo,Rutunga,22468,634,28.217909916325443
2022-11-01,Kigali,Gasabo,Rutunga,22468,451,20.072992700729927
2022-12-01,Kigali,Gasabo,Rutunga,22468,792,35.250133523233046
2023-01-01,Kigali,Gasabo,Rutunga,22984,476,20.710059171597635
2023-02-01,Kigali,Gasabo,Rutunga,22984,613,26.670727462582665
2023-03-01,Kigali,Gasabo,Rutunga,22984,462,20.100939784197703
2023-04-01,Kigali,Gasabo,Rutunga,22984,466,20.2749738948834
2023-05-01,Kigali,Gasabo,Rutunga,22984,483,21.0146188652976
2023-06-01,Kigali,Gasabo,Rutunga,22984,472,20.53602506091194
2023-07-01,Kigali,Gasabo,Rutunga,22984,564,24.53880960668291
2023-08-01,Kigali,Gasabo,Rutunga,22984,201,8.745214061956142
2023-09-01,Kigali,Gasabo,Rutunga,22984,300,13.05255830142708
2023-10-01,Kigali,Gasabo,Rutunga,22984,702,30.542986425339365
2023-11-01,Kigali,Gasabo,Rutunga,22984,912,39.679777236338325
2023-12-01,Kigali,Gasabo,Rutunga,22984,1039,45.20536025060912
2024-01-01,Kigali,Gasabo,Rutunga,23511,1086,46.19114457062651
2024-02-01,Kigali,Gasabo,Rutunga,23511,754,32.070094849219515
2024-03-01,Kigali,Gasabo,Rutunga,23511,668,28.41223257198758
2024-04-01,Kigali,Gasabo,Rutunga,23511,664,28.242099442814002
2024-05-01,Kigali,Gasabo,Rutunga,23511,713,30.326230275190333
2024-06-01,Kigali,Gasabo,Rutunga,23511,653,27.77423333758666
2024-07-01,Kigali,Gasabo,Rutunga,23511,228,9.697588362893965
2024-08-01,Kigali,Gasabo,Rutunga,23511,388,16.502913529837098
2024-09-01,Kigali,Gasabo,Rutunga,23511,300,12.759984688018376
2024-10-01,Kigali,Gasabo,Rutunga,23511,297,12.63238484113819
2024-11-01,Kigali,Gasabo,Rutunga,23511,484,20.586108630002975
2024-12-01,Kigali,Gasabo,Rutunga,23511,404,17.18344604653141
2025-01-01,Kigali,Gasabo,Rutunga,23511,380,16.16264727148994
2025-02-01,Kigali,Gasabo,Rutunga,23511,418,17.778911998638932
2025-03-01,Kigali,Gasabo,Rutunga,23511,304,12.930117817191952
2025-04-01,Kigali,Gasabo,Rutunga,23511,194,8.251456764918549
2025-05-01,Kigali,Gasabo,Rutunga,23511,241,10.250521032708093
2020-01-01,Northern,Gicumbi,Ruvune,21348,12,0.5621135469364812
2020-02-01,Northern,Gicumbi,Ruvune,21348,8,0.37474236462432076
2020-03-01,Northern,Gicumbi,Ruvune,21348,11,0.515270751358441
2020-04-01,Northern,Gicumbi,Ruvune,21348,9,0.42158516020236086
2020-05-01,Northern,Gicumbi,Ruvune,21348,3,0.1405283867341203
2020-06-01,Northern,Gicumbi,Ruvune,21348,2,0.09368559115608019
2020-07-01,Northern,Gicumbi,Ruvune,21348,0,0.0
2020-08-01,Northern,Gicumbi,Ruvune,21348,0,0.0
2020-09-01,Northern,Gicumbi,Ruvune,21348,8,0.37474236462432076
2020-10-01,Northern,Gicumbi,Ruvune,21348,1,0.046842795578040095
2020-11-01,Northern,Gicumbi,Ruvune,21348,0,0.0
2020-12-01,Northern,Gicumbi,Ruvune,21348,0,0.0
2021-01-01,Northern,Gicumbi,Ruvune,21667,5,0.23076568052799187
2021-02-01,Northern,Gicumbi,Ruvune,21667,1,0.046153136105598375
2021-03-01,Northern,Gicumbi,Ruvune,21667,3,0.13845940831679512
2021-04-01,Northern,Gicumbi,Ruvune,21667,9,0.41537822495038534
2021-05-01,Northern,Gicumbi,Ruvune,21667,13,0.599990769372779
2021-06-01,Northern,Gicumbi,Ruvune,21667,11,0.507684497161582
2021-07-01,Northern,Gicumbi,Ruvune,21667,3,0.13845940831679512
2021-08-01,Northern,Gicumbi,Ruvune,21667,4,0.1846125444223935
2021-09-01,Northern,Gicumbi,Ruvune,21667,7,0.3230719527391886
2021-10-01,Northern,Gicumbi,Ruvune,21667,3,0.13845940831679512
2021-11-01,Northern,Gicumbi,Ruvune,21667,3,0.13845940831679512
2021-12-01,Northern,Gicumbi,Ruvune,21667,2,0.09230627221119675
2022-01-01,Northern,Gicumbi,Ruvune,21990,5,0.22737608003638016
2022-02-01,Northern,Gicumbi,Ruvune,21990,3,0.1364256480218281
2022-03-01,Northern,Gicumbi,Ruvune,21990,1,0.04547521600727603
2022-04-01,Northern,Gicumbi,Ruvune,21990,2,0.09095043201455207
2022-05-01,Northern,Gicumbi,Ruvune,21990,6,0.2728512960436562
2022-06-01,Northern,Gicumbi,Ruvune,21990,2,0.09095043201455207
2022-07-01,Northern,Gicumbi,Ruvune,21990,5,0.22737608003638016
2022-08-01,Northern,Gicumbi,Ruvune,21990,5,0.22737608003638016
2022-09-01,Northern,Gicumbi,Ruvune,21990,5,0.22737608003638016
2022-10-01,Northern,Gicumbi,Ruvune,21990,9,0.4092769440654843
2022-11-01,Northern,Gicumbi,Ruvune,21990,7,0.3183265120509322
2022-12-01,Northern,Gicumbi,Ruvune,21990,5,0.22737608003638016
2023-01-01,Northern,Gicumbi,Ruvune,22318,5,0.22403441168563493
2023-02-01,Northern,Gicumbi,Ruvune,22318,2,0.08961376467425397
2023-03-01,Northern,Gicumbi,Ruvune,22318,3,0.13442064701138096
2023-04-01,Northern,Gicumbi,Ruvune,22318,3,0.13442064701138096
2023-05-01,Northern,Gicumbi,Ruvune,22318,4,0.17922752934850794
2023-06-01,Northern,Gicumbi,Ruvune,22318,19,0.8513307644054127
2023-07-01,Northern,Gicumbi,Ruvune,22318,8,0.3584550586970159
2023-08-01,Northern,Gicumbi,Ruvune,22318,4,0.17922752934850794
2023-09-01,Northern,Gicumbi,Ruvune,22318,4,0.17922752934850794
2023-10-01,Northern,Gicumbi,Ruvune,22318,1,0.044806882337126985
2023-11-01,Northern,Gicumbi,Ruvune,22318,10,0.44806882337126985
2023-12-01,Northern,Gicumbi,Ruvune,22318,6,0.2688412940227619
2024-01-01,Northern,Gicumbi,Ruvune,22651,4,0.17659264491633925
2024-02-01,Northern,Gicumbi,Ruvune,22651,5,0.22074080614542405
2024-03-01,Northern,Gicumbi,Ruvune,22651,1,0.04414816122908481
2024-04-01,Northern,Gicumbi,Ruvune,22651,4,0.17659264491633925
2024-05-01,Northern,Gicumbi,Ruvune,22651,4,0.17659264491633925
2024-06-01,Northern,Gicumbi,Ruvune,22651,14,0.6180742572071873
2024-07-01,Northern,Gicumbi,Ruvune,22651,6,0.26488896737450884
2024-08-01,Northern,Gicumbi,Ruvune,22651,3,0.13244448368725442
2024-09-01,Northern,Gicumbi,Ruvune,22651,7,0.30903712860359367
2024-10-01,Northern,Gicumbi,Ruvune,22651,8,0.3531852898326785
2024-11-01,Northern,Gicumbi,Ruvune,22651,7,0.30903712860359367
2024-12-01,Northern,Gicumbi,Ruvune,22651,6,0.26488896737450884
2025-01-01,Northern,Gicumbi,Ruvune,22651,4,0.17659264491633925
2025-02-01,Northern,Gicumbi,Ruvune,22651,2,0.08829632245816962
2025-03-01,Northern,Gicumbi,Ruvune,22651,3,0.13244448368725442
2025-04-01,Northern,Gicumbi,Ruvune,22651,9,0.39733345106176327
2025-05-01,Northern,Gicumbi,Ruvune,22651,11,0.4856297735199329
2020-01-01,Southern,Nyanza,Rwabicuma,20059,247,12.313674659753726
2020-02-01,Southern,Nyanza,Rwabicuma,20059,166,8.275587018296028
2020-03-01,Southern,Nyanza,Rwabicuma,20059,130,6.480881399870382
2020-04-01,Southern,Nyanza,Rwabicuma,20059,33,1.645146816890174
2020-05-01,Southern,Nyanza,Rwabicuma,20059,26,1.2961762799740766
2020-06-01,Southern,Nyanza,Rwabicuma,20059,35,1.7448526845804877
2020-07-01,Southern,Nyanza,Rwabicuma,20059,34,1.694999750735331
2020-08-01,Southern,Nyanza,Rwabicuma,20059,10,0.4985293384515678
2020-09-01,Southern,Nyanza,Rwabicuma,20059,25,1.2463233461289198
2020-10-01,Southern,Nyanza,Rwabicuma,20059,83,4.137793509148014
2020-11-01,Southern,Nyanza,Rwabicuma,20059,75,3.738970038386759
2020-12-01,Southern,Nyanza,Rwabicuma,20059,96,4.785881649135052
2021-01-01,Southern,Nyanza,Rwabicuma,20330,107,5.263157894736842
2021-02-01,Southern,Nyanza,Rwabicuma,20330,61,3.000491883915396
2021-03-01,Southern,Nyanza,Rwabicuma,20330,34,1.6724053123462863
2021-04-01,Southern,Nyanza,Rwabicuma,20330,52,2.5577963600590263
2021-05-01,Southern,Nyanza,Rwabicuma,20330,68,3.3448106246925726
2021-06-01,Southern,Nyanza,Rwabicuma,20330,48,2.3610427939006393
2021-07-01,Southern,Nyanza,Rwabicuma,20330,70,3.4431874077717657
2021-08-01,Southern,Nyanza,Rwabicuma,20330,52,2.5577963600590263
2021-09-01,Southern,Nyanza,Rwabicuma,20330,22,1.0821446138711264
2021-10-01,Southern,Nyanza,Rwabicuma,20330,26,1.2788981800295132
2021-11-01,Southern,Nyanza,Rwabicuma,20330,45,2.2134776192818495
2021-12-01,Southern,Nyanza,Rwabicuma,20330,56,2.754549926217413
2022-01-01,Southern,Nyanza,Rwabicuma,20604,51,2.4752475247524752
2022-02-01,Southern,Nyanza,Rwabicuma,20604,36,1.7472335468841003
2022-03-01,Southern,Nyanza,Rwabicuma,20604,30,1.4560279557367501
2022-04-01,Southern,Nyanza,Rwabicuma,20604,39,1.8928363424577752
2022-05-01,Southern,Nyanza,Rwabicuma,20604,45,2.1840419336051253
2022-06-01,Southern,Nyanza,Rwabicuma,20604,36,1.7472335468841003
2022-07-01,Southern,Nyanza,Rwabicuma,20604,22,1.0677538342069501
2022-08-01,Southern,Nyanza,Rwabicuma,20604,11,0.5338769171034751
2022-09-01,Southern,Nyanza,Rwabicuma,20604,11,0.5338769171034751
2022-10-01,Southern,Nyanza,Rwabicuma,20604,13,0.6309454474859251
2022-11-01,Southern,Nyanza,Rwabicuma,20604,14,0.67947971267715
2022-12-01,Southern,Nyanza,Rwabicuma,20604,20,0.9706853038245
2023-01-01,Southern,Nyanza,Rwabicuma,20882,16,0.7662101331290107
2023-02-01,Southern,Nyanza,Rwabicuma,20882,22,1.0535389330523897
2023-03-01,Southern,Nyanza,Rwabicuma,20882,12,0.574657599846758
2023-04-01,Southern,Nyanza,Rwabicuma,20882,9,0.43099319988506846
2023-05-01,Southern,Nyanza,Rwabicuma,20882,6,0.287328799923379
2023-06-01,Southern,Nyanza,Rwabicuma,20882,6,0.287328799923379
2023-07-01,Southern,Nyanza,Rwabicuma,20882,17,0.8140982664495737
2023-08-01,Southern,Nyanza,Rwabicuma,20882,14,0.6704338664878843
2023-09-01,Southern,Nyanza,Rwabicuma,20882,19,0.9098745330907001
2023-10-01,Southern,Nyanza,Rwabicuma,20882,32,1.5324202662580213
2023-11-01,Southern,Nyanza,Rwabicuma,20882,16,0.7662101331290107
2023-12-01,Southern,Nyanza,Rwabicuma,20882,40,1.9155253328225266
2024-01-01,Southern,Nyanza,Rwabicuma,21164,38,1.7955017955017953
2024-02-01,Southern,Nyanza,Rwabicuma,21164,23,1.0867510867510868
2024-03-01,Southern,Nyanza,Rwabicuma,21164,26,1.2285012285012284
2024-04-01,Southern,Nyanza,Rwabicuma,21164,30,1.4175014175014176
2024-05-01,Southern,Nyanza,Rwabicuma,21164,33,1.5592515592515594
2024-06-01,Southern,Nyanza,Rwabicuma,21164,20,0.945000945000945
2024-07-01,Southern,Nyanza,Rwabicuma,21164,28,1.3230013230013231
2024-08-01,Southern,Nyanza,Rwabicuma,21164,26,1.2285012285012284
2024-09-01,Southern,Nyanza,Rwabicuma,21164,57,2.6932526932526932
2024-10-01,Southern,Nyanza,Rwabicuma,21164,124,5.859005859005859
2024-11-01,Southern,Nyanza,Rwabicuma,21164,56,2.6460026460026462
2024-12-01,Southern,Nyanza,Rwabicuma,21164,29,1.3702513702513701
2025-01-01,Southern,Nyanza,Rwabicuma,21164,39,1.8427518427518428
2025-02-01,Southern,Nyanza,Rwabicuma,21164,46,2.1735021735021736
2025-03-01,Southern,Nyanza,Rwabicuma,21164,32,1.512001512001512
2025-04-01,Southern,Nyanza,Rwabicuma,21164,44,2.079002079002079
2025-05-01,Southern,Nyanza,Rwabicuma,21164,39,1.8427518427518428
2020-01-01,Northern,Gicumbi,Rwamiko,14428,1831,126.90601607984475
2020-02-01,Northern,Gicumbi,Rwamiko,14428,1381,95.71666204602163
2020-03-01,Northern,Gicumbi,Rwamiko,14428,866,60.02217909620183
2020-04-01,Northern,Gicumbi,Rwamiko,14428,427,29.595231494316607
2020-05-01,Northern,Gicumbi,Rwamiko,14428,267,18.505683393401718
2020-06-01,Northern,Gicumbi,Rwamiko,14428,245,16.980870529525923
2020-07-01,Northern,Gicumbi,Rwamiko,14428,191,13.238148045467147
2020-08-01,Northern,Gicumbi,Rwamiko,14428,160,11.089548100914888
2020-09-01,Northern,Gicumbi,Rwamiko,14428,219,15.178818963127252
2020-10-01,Northern,Gicumbi,Rwamiko,14428,102,7.069586914333241
2020-11-01,Northern,Gicumbi,Rwamiko,14428,117,8.109232048794011
2020-12-01,Northern,Gicumbi,Rwamiko,14428,97,6.723038536179651
2021-01-01,Northern,Gicumbi,Rwamiko,14623,237,16.20734459413253
2021-02-01,Northern,Gicumbi,Rwamiko,14623,260,17.7802092593859
2021-03-01,Northern,Gicumbi,Rwamiko,14623,110,7.522396225124803
2021-04-01,Northern,Gicumbi,Rwamiko,14623,147,10.052656773575874
2021-05-01,Northern,Gicumbi,Rwamiko,14623,355,24.276824181084596
2021-06-01,Northern,Gicumbi,Rwamiko,14623,317,21.678178212405115
2021-07-01,Northern,Gicumbi,Rwamiko,14623,113,7.727552485810025
2021-08-01,Northern,Gicumbi,Rwamiko,14623,175,11.967448539971278
2021-09-01,Northern,Gicumbi,Rwamiko,14623,243,16.617657115502976
2021-10-01,Northern,Gicumbi,Rwamiko,14623,178,12.172604800656499
2021-11-01,Northern,Gicumbi,Rwamiko,14623,195,13.335156944539424
2021-12-01,Northern,Gicumbi,Rwamiko,14623,265,18.122136360527936
2022-01-01,Northern,Gicumbi,Rwamiko,14821,343,23.142837865191282
2022-02-01,Northern,Gicumbi,Rwamiko,14821,321,21.658457593954523
2022-03-01,Northern,Gicumbi,Rwamiko,14821,324,21.86087308548681
2022-04-01,Northern,Gicumbi,Rwamiko,14821,501,33.803387085891636
2022-05-01,Northern,Gicumbi,Rwamiko,14821,759,51.211119357668174
2022-06-01,Northern,Gicumbi,Rwamiko,14821,737,49.726739086431415
2022-07-01,Northern,Gicumbi,Rwamiko,14821,446,30.09243640779974
2022-08-01,Northern,Gicumbi,Rwamiko,14821,360,24.289858983874232
2022-09-01,Northern,Gicumbi,Rwamiko,14821,431,29.080358950138315
2022-10-01,Northern,Gicumbi,Rwamiko,14821,568,38.323999730112675
2022-11-01,Northern,Gicumbi,Rwamiko,14821,460,31.037042034950407
2022-12-01,Northern,Gicumbi,Rwamiko,14821,465,31.374401187504215
2023-01-01,Northern,Gicumbi,Rwamiko,15021,361,24.03302043805339
2023-02-01,Northern,Gicumbi,Rwamiko,15021,366,24.36588775714
2023-03-01,Northern,Gicumbi,Rwamiko,15021,532,35.417082750815524
2023-04-01,Northern,Gicumbi,Rwamiko,15021,691,46.00226349776979
2023-05-01,Northern,Gicumbi,Rwamiko,15021,437,29.092603688169895
2023-06-01,Northern,Gicumbi,Rwamiko,15021,412,27.428267092736835
2023-07-01,Northern,Gicumbi,Rwamiko,15021,331,22.03581652353372
2023-08-01,Northern,Gicumbi,Rwamiko,15021,224,14.912455895080221
2023-09-01,Northern,Gicumbi,Rwamiko,15021,315,20.97064110245656
2023-10-01,Northern,Gicumbi,Rwamiko,15021,555,36.94827241861394
2023-11-01,Northern,Gicumbi,Rwamiko,15021,700,46.60142467212569
2023-12-01,Northern,Gicumbi,Rwamiko,15021,641,42.67359030690367
2024-01-01,Northern,Gicumbi,Rwamiko,15224,713,46.83394640042039
2024-02-01,Northern,Gicumbi,Rwamiko,15224,543,35.66736731476615
2024-03-01,Northern,Gicumbi,Rwamiko,15224,420,27.588018917498687
2024-04-01,Northern,Gicumbi,Rwamiko,15224,373,24.50078822911193
2024-05-01,Northern,Gicumbi,Rwamiko,15224,384,25.223331581713087
2024-06-01,Northern,Gicumbi,Rwamiko,15224,833,54.71623751970573
2024-07-01,Northern,Gicumbi,Rwamiko,15224,184,12.08617971623752
2024-08-01,Northern,Gicumbi,Rwamiko,15224,215,14.122438255386232
2024-09-01,Northern,Gicumbi,Rwamiko,15224,195,12.808723068838676
2024-10-01,Northern,Gicumbi,Rwamiko,15224,238,15.633210719915924
2024-11-01,Northern,Gicumbi,Rwamiko,15224,271,17.80084077771939
2024-12-01,Northern,Gicumbi,Rwamiko,15224,146,9.590120861797162
2025-01-01,Northern,Gicumbi,Rwamiko,15224,253,16.61849710982659
2025-02-01,Northern,Gicumbi,Rwamiko,15224,195,12.808723068838676
2025-03-01,Northern,Gicumbi,Rwamiko,15224,242,15.895953757225433
2025-04-01,Northern,Gicumbi,Rwamiko,15224,226,14.844981607987387
2025-05-01,Northern,Gicumbi,Rwamiko,15224,144,9.458749343142408
2020-01-01,Southern,Huye,Rwaniro,22900,95,4.148471615720524
2020-02-01,Southern,Huye,Rwaniro,22900,93,4.06113537117904
